myopia,shortcutiness,probability,goal,grass_capacity,population
0.0,0.0,0.02076273603256004,ice cream,200,100
0.0,0.010101010101010102,0.03603346883176611,ice cream,200,100
0.0,0.020202020202020204,0.00539119552870842,ice cream,200,100
0.0,0.030303030303030304,0.023223692104295212,ice cream,200,100
0.0,0.04040404040404041,0.012668772373259921,ice cream,200,100
0.0,0.05050505050505051,0.017163162034078135,ice cream,200,100
0.0,0.06060606060606061,0.01688936585274565,ice cream,200,100
0.0,0.07070707070707072,0.01464319502439609,ice cream,200,100
0.0,0.08080808080808081,0.029583193592108755,ice cream,200,100
0.0,0.09090909090909091,0.018965410706622034,ice cream,200,100
0.0,0.10101010101010102,0.00891304944572054,ice cream,200,100
0.0,0.11111111111111112,0.025575723093504657,ice cream,200,100
0.0,0.12121212121212122,0.02242708912173097,ice cream,200,100
0.0,0.13131313131313133,0.019119498409846156,ice cream,200,100
0.0,0.14141414141414144,0.016314527804440242,ice cream,200,100
0.0,0.15151515151515152,0.023489203816678832,ice cream,200,100
0.0,0.16161616161616163,0.010976349174507037,ice cream,200,100
0.0,0.17171717171717174,0.01764421168749435,ice cream,200,100
0.0,0.18181818181818182,0.02611680073968219,ice cream,200,100
0.0,0.19191919191919193,0.013222334099392247,ice cream,200,100
0.0,0.20202020202020204,0.028836695528349214,ice cream,200,100
0.0,0.21212121212121213,0.009304460825600479,ice cream,200,100
0.0,0.22222222222222224,0.014728745441821917,ice cream,200,100
0.0,0.23232323232323235,0.004165471502662395,ice cream,200,100
0.0,0.24242424242424243,0.04172825421134827,ice cream,200,100
0.0,0.25252525252525254,0.014940989542056846,ice cream,200,100
0.0,0.26262626262626265,7.39622336934576e-07,ice cream,200,100
0.0,0.27272727272727276,1.6137136956114223e-19,ice cream,200,100
0.0,0.2828282828282829,3.595887945531605e-24,ice cream,200,100
0.0,0.29292929292929293,1.056940115491097e-28,ice cream,200,100
0.0,0.30303030303030304,8.255253546136004e-46,ice cream,200,100
0.0,0.31313131313131315,1.2436098038074122e-45,ice cream,200,100
0.0,0.32323232323232326,4.696434657381454e-46,ice cream,200,100
0.0,0.33333333333333337,6.730614907585459e-46,ice cream,200,100
0.0,0.3434343434343435,6.073292671268865e-46,ice cream,200,100
0.0,0.3535353535353536,8.552133517876202e-46,ice cream,200,100
0.0,0.36363636363636365,1.3712640661678402e-45,ice cream,200,100
0.0,0.37373737373737376,2.1951332927629796e-46,ice cream,200,100
0.0,0.38383838383838387,1.3612844589418261e-45,ice cream,200,100
0.0,0.393939393939394,8.628662619196038e-46,ice cream,200,100
0.0,0.4040404040404041,4.985835006492576e-46,ice cream,200,100
0.0,0.4141414141414142,5.892715645635653e-46,ice cream,200,100
0.0,0.42424242424242425,1.1787902699523803e-45,ice cream,200,100
0.0,0.43434343434343436,8.28847974350586e-46,ice cream,200,100
0.0,0.4444444444444445,8.389487983720082e-46,ice cream,200,100
0.0,0.4545454545454546,6.887780855757027e-46,ice cream,200,100
0.0,0.4646464646464647,3.4968993711059223e-46,ice cream,200,100
0.0,0.4747474747474748,9.383249915473304e-46,ice cream,200,100
0.0,0.48484848484848486,1.4652425378503765e-45,ice cream,200,100
0.0,0.494949494949495,9.505897350599164e-46,ice cream,200,100
0.0,0.5050505050505051,5.38152814233102e-46,ice cream,200,100
0.0,0.5151515151515152,7.906548290859625e-46,ice cream,200,100
0.0,0.5252525252525253,6.9791133625581865e-46,ice cream,200,100
0.0,0.5353535353535354,6.64517015553893e-46,ice cream,200,100
0.0,0.5454545454545455,4.4228498888903444e-46,ice cream,200,100
0.0,0.5555555555555556,3.820322763107607e-46,ice cream,200,100
0.0,0.5656565656565657,4.5490292854543934e-46,ice cream,200,100
0.0,0.5757575757575758,8.090433451743116e-46,ice cream,200,100
0.0,0.5858585858585859,7.658747917368131e-46,ice cream,200,100
0.0,0.595959595959596,1.0241183452196798e-45,ice cream,200,100
0.0,0.6060606060606061,1.1406347408392129e-45,ice cream,200,100
0.0,0.6161616161616162,7.051391777162434e-46,ice cream,200,100
0.0,0.6262626262626263,9.318217346326721e-46,ice cream,200,100
0.0,0.6363636363636365,5.2516838310321214e-46,ice cream,200,100
0.0,0.6464646464646465,1.0831072984999052e-45,ice cream,200,100
