myopia,shortcutiness,probability,goal,grass_capacity,population
0.0,0.4545454545454546,6.71553687676801e-15,police car,200,100
0.0,0.4646464646464647,1.478577456191775e-15,police car,200,100
0.0,0.4747474747474748,6.0260308924532285e-15,police car,200,100
0.0,0.48484848484848486,4.268208313325656e-15,police car,200,100
0.0,0.494949494949495,2.288221387986085e-15,police car,200,100
0.0,0.5050505050505051,4.6027886727955695e-15,police car,200,100
0.0,0.5151515151515152,2.3655739162022953e-19,police car,200,100
0.0,0.5252525252525253,3.025692085121111e-23,police car,200,100
0.0,0.5353535353535354,5.629597269849051e-16,police car,200,100
0.0,0.5454545454545455,3.5272448237278187e-19,police car,200,100
0.0,0.5555555555555556,1.0115042836195436e-23,police car,200,100
0.0,0.5656565656565657,3.2239566163887037e-24,police car,200,100
0.0,0.5757575757575758,3.5561891012591906e-36,police car,200,100
0.0,0.5858585858585859,2.518019367592318e-28,police car,200,100
0.0,0.595959595959596,6.459737928398948e-20,police car,200,100
0.0,0.6060606060606061,4.162594716462647e-33,police car,200,100
0.0,0.6161616161616162,6.067213772838622e-24,police car,200,100
0.0,0.6262626262626263,5.793265598920611e-37,police car,200,100
0.0,0.6363636363636365,1.4776646046689966e-36,police car,200,100
0.0,0.6464646464646465,1.0425920916994405e-40,police car,200,100
0.0,0.6565656565656566,1.813110972690425e-41,police car,200,100
0.0,0.6666666666666667,1.0161845101230458e-45,police car,200,100
0.0,0.6767676767676768,1.0271653350943914e-41,police car,200,100
0.0,0.686868686868687,1.0295910823683324e-45,police car,200,100
0.0,0.696969696969697,1.293773132339036e-53,police car,200,100
0.0,0.7070707070707072,2.9810460391629746e-54,police car,200,100
0.0,0.7171717171717172,1.541461997915535e-38,police car,200,100
0.0,0.7272727272727273,5.388476179503414e-42,police car,200,100
0.0,0.7373737373737375,6.059249295883451e-54,police car,200,100
0.0,0.7474747474747475,6.679867668008053e-54,police car,200,100
0.0,0.7575757575757577,7.250567248296819e-42,police car,200,100
0.0,0.7676767676767677,1.1053106830795158e-54,police car,200,100
0.0,0.7777777777777778,3.881763280602012e-46,police car,200,100
0.0,0.787878787878788,2.1927214746702344e-42,police car,200,100
0.0,0.797979797979798,1.660437718763662e-54,police car,200,100
