myopia,shortcutiness,probability,goal,grass_capacity,population
0.0,0.0,1.9278815917163317e-37,pain,200,100
0.0,0.010101010101010102,4.2870280605454326e-38,pain,200,100
0.0,0.020202020202020204,7.247643707219989e-38,pain,200,100
0.0,0.030303030303030304,5.613424852765295e-38,pain,200,100
0.0,0.04040404040404041,7.282875431525538e-38,pain,200,100
0.0,0.05050505050505051,1.0467179082103725e-37,pain,200,100
0.0,0.06060606060606061,1.762667105777866e-37,pain,200,100
0.0,0.07070707070707072,9.355799370533233e-38,pain,200,100
0.0,0.08080808080808081,9.389995888917486e-38,pain,200,100
0.0,0.09090909090909091,6.599848532085381e-38,pain,200,100
0.0,0.10101010101010102,4.255440279531298e-38,pain,200,100
0.0,0.11111111111111112,1.4635699219837866e-37,pain,200,100
0.0,0.12121212121212122,1.3632486362290393e-37,pain,200,100
0.0,0.13131313131313133,7.217414274768192e-38,pain,200,100
0.0,0.14141414141414144,1.6136902262860744e-37,pain,200,100
0.0,0.15151515151515152,1.3414759956886598e-37,pain,200,100
0.0,0.16161616161616163,1.0278257633822183e-37,pain,200,100
0.0,0.17171717171717174,4.2763303287993974e-38,pain,200,100
0.0,0.18181818181818182,1.2387422139767895e-37,pain,200,100
0.0,0.19191919191919193,9.597702078025283e-38,pain,200,100
0.0,0.20202020202020204,1.0197755597987481e-37,pain,200,100
0.0,0.21212121212121213,7.315469521466763e-38,pain,200,100
0.0,0.22222222222222224,1.24811761546138e-37,pain,200,100
0.0,0.23232323232323235,4.6787919001554893e-38,pain,200,100
0.0,0.24242424242424243,1.2527701117349885e-37,pain,200,100
0.0,0.25252525252525254,1.4908007156870517e-37,pain,200,100
0.0,0.26262626262626265,6.083896763402517e-38,pain,200,100
0.0,0.27272727272727276,1.346610784643813e-37,pain,200,100
0.0,0.2828282828282829,8.634060128274049e-38,pain,200,100
0.0,0.29292929292929293,5.125885177820593e-38,pain,200,100
0.0,0.30303030303030304,6.604467238081962e-38,pain,200,100
0.0,0.31313131313131315,4.716877502648743e-38,pain,200,100
0.0,0.32323232323232326,8.674350465763927e-38,pain,200,100
0.0,0.33333333333333337,1.25114391265899e-37,pain,200,100
0.0,0.3434343434343435,8.790711138693558e-38,pain,200,100
0.0,0.3535353535353536,4.629549803029075e-38,pain,200,100
0.0,0.36363636363636365,1.3407559303886054e-37,pain,200,100
0.0,0.37373737373737376,1.1393041741606306e-37,pain,200,100
0.0,0.38383838383838387,1.127342508918979e-37,pain,200,100
0.0,0.393939393939394,4.66243513235653e-38,pain,200,100
0.0,0.4040404040404041,1.3316929721813687e-37,pain,200,100
0.0,0.4141414141414142,1.227082908458465e-37,pain,200,100
0.0,0.42424242424242425,1.4769049359103535e-37,pain,200,100
0.0,0.43434343434343436,7.846107518614827e-38,pain,200,100
0.0,0.4444444444444445,1.6054647214318347e-37,pain,200,100
0.0,0.4545454545454546,6.067348621984773e-38,pain,200,100
0.0,0.4646464646464647,1.0181540708863589e-37,pain,200,100
0.0,0.4747474747474748,7.307083797533337e-38,pain,200,100
0.0,0.48484848484848486,1.023220188581395e-37,pain,200,100
0.0,0.494949494949495,1.4690681444375664e-37,pain,200,100
0.0,0.5050505050505051,4.613717368175846e-38,pain,200,100
0.0,0.5151515151515152,1.353440905013939e-37,pain,200,100
0.0,0.5252525252525253,1.3446982212222799e-37,pain,200,100
0.0,0.5353535353535354,7.184366083943468e-38,pain,200,100
0.0,0.5454545454545455,1.0442274319823628e-37,pain,200,100
0.0,0.5555555555555556,1.466237257522119e-37,pain,200,100
0.0,0.5656565656565657,7.907264444556113e-38,pain,200,100
0.0,0.5757575757575758,4.679323606061711e-38,pain,200,100
0.0,0.5858585858585859,8.625436996172067e-38,pain,200,100
0.0,0.595959595959596,1.1335805228824189e-37,pain,200,100
0.0,0.6060606060606061,4.65224200179507e-38,pain,200,100
0.0,0.6161616161616162,9.514324034798022e-38,pain,200,100
0.0,0.6262626262626263,7.955769892172627e-38,pain,200,100
0.0,0.6363636363636365,1.0366602978440343e-37,pain,200,100
0.0,0.6464646464646465,4.2886044230765e-38,pain,200,100
0.0,0.6565656565656566,1.3408242617235795e-37,pain,200,100
0.0,0.6666666666666667,1.1361997493807433e-37,pain,200,100
0.0,0.6767676767676768,7.389940091682407e-38,pain,200,100
0.0,0.686868686868687,3.9281208365198677e-38,pain,200,100
0.0,0.696969696969697,8.664915210277996e-38,pain,200,100
0.0,0.7070707070707072,1.347043601024367e-37,pain,200,100
0.0,0.7171717171717172,3.0032602666641053e-38,pain,200,100
0.0,0.7272727272727273,8.88164858158829e-38,pain,200,100
0.0,0.7373737373737375,1.2443496870607977e-37,pain,200,100
0.0,0.7474747474747475,5.550133962421159e-38,pain,200,100
0.0,0.7575757575757577,4.321680122001992e-38,pain,200,100
0.0,0.7676767676767677,5.107986761995431e-38,pain,200,100
0.0,0.7777777777777778,9.366044147667839e-38,pain,200,100
0.0,0.787878787878788,1.2446091559010746e-37,pain,200,100
0.0,0.797979797979798,1.1333079931707287e-37,pain,200,100
0.0,0.8080808080808082,1.33311160247584e-37,pain,200,100
0.0,0.8181818181818182,1.2307148631891194e-37,pain,200,100
0.0,0.8282828282828284,7.948553654318026e-38,pain,200,100
0.0,0.8383838383838385,8.733158403435347e-38,pain,200,100
0.0,0.8484848484848485,1.132150124850598e-37,pain,200,100
0.0,0.8585858585858587,1.4933261759429406e-37,pain,200,100
0.0,0.8686868686868687,1.2397028344331716e-37,pain,200,100
0.0,0.8787878787878789,7.231773462191706e-38,pain,200,100
0.0,0.888888888888889,1.0227045822494837e-37,pain,200,100
0.0,0.8989898989898991,5.658085253419121e-38,pain,200,100
0.0,0.9090909090909092,7.340593976985326e-38,pain,200,100
0.0,0.9191919191919192,6.683168341846716e-38,pain,200,100
0.0,0.9292929292929294,3.90182827313784e-38,pain,200,100
0.0,0.9393939393939394,4.6306954286068636e-38,pain,200,100
0.0,0.9494949494949496,5.514877037947114e-38,pain,200,100
0.0,0.9595959595959597,8.646604346524716e-38,pain,200,100
0.0,0.9696969696969697,1.1238257471216718e-37,pain,200,100
0.0,0.9797979797979799,1.2264230988079947e-37,pain,200,100
0.0,0.98989898989899,8.599854521229767e-38,pain,200,100
0.0,1.0,8.749475130800658e-38,pain,200,100
0.010101010101010102,0.0,6.967563472465228e-38,pain,200,100
0.010101010101010102,0.010101010101010102,7.851625336418172e-38,pain,200,100
0.010101010101010102,0.020202020202020204,1.4453755605478812e-37,pain,200,100
0.010101010101010102,0.030303030303030304,1.0285313724740717e-37,pain,200,100
0.010101010101010102,0.04040404040404041,4.815898526538711e-38,pain,200,100
0.010101010101010102,0.05050505050505051,6.281389448190806e-38,pain,200,100
0.010101010101010102,0.06060606060606061,6.926609371148568e-38,pain,200,100
0.010101010101010102,0.07070707070707072,9.098314881502145e-38,pain,200,100
0.010101010101010102,0.08080808080808081,8.428042042631238e-38,pain,200,100
0.010101010101010102,0.09090909090909091,6.024592829602233e-38,pain,200,100
0.010101010101010102,0.10101010101010102,7.234769735746306e-38,pain,200,100
0.010101010101010102,0.11111111111111112,6.629510930436237e-38,pain,200,100
0.010101010101010102,0.12121212121212122,9.560678752826032e-38,pain,200,100
0.010101010101010102,0.13131313131313133,1.1828537131165738e-37,pain,200,100
0.010101010101010102,0.14141414141414144,1.0495829664523636e-37,pain,200,100
0.010101010101010102,0.15151515151515152,1.5315187527645006e-37,pain,200,100
0.010101010101010102,0.16161616161616163,1.4189457170139458e-37,pain,200,100
0.010101010101010102,0.17171717171717174,1.8628057668663912e-37,pain,200,100
0.010101010101010102,0.18181818181818182,8.605796230181953e-38,pain,200,100
0.010101010101010102,0.19191919191919193,8.664330692287536e-38,pain,200,100
0.010101010101010102,0.20202020202020204,9.4067887548745e-38,pain,200,100
0.010101010101010102,0.21212121212121213,8.059796069438994e-38,pain,200,100
0.010101010101010102,0.22222222222222224,1.0628388958666548e-37,pain,200,100
0.010101010101010102,0.23232323232323235,9.077112373686382e-38,pain,200,100
0.010101010101010102,0.24242424242424243,9.904474919256515e-38,pain,200,100
0.010101010101010102,0.25252525252525254,5.467195580974653e-38,pain,200,100
0.010101010101010102,0.26262626262626265,1.5576507378518291e-37,pain,200,100
0.010101010101010102,0.27272727272727276,1.236054452813932e-37,pain,200,100
0.010101010101010102,0.2828282828282829,8.736423078401106e-38,pain,200,100
0.010101010101010102,0.29292929292929293,5.762205957675219e-38,pain,200,100
0.010101010101010102,0.30303030303030304,1.521269341004558e-37,pain,200,100
