myopia,averaged_posterior_probability
0.0,1.5517112552098532e-35
0.010101010101010102,7.553664564901558e-36
0.020202020202020204,2.172947991246531e-35
0.030303030303030304,1.1070831880482875e-34
0.04040404040404041,2.058552253130716e-34
0.05050505050505051,3.943878015031998e-34
0.06060606060606061,7.3519118372250724e-34
0.07070707070707072,2.5174846128467665e-33
0.08080808080808081,3.403996902194794e-33
0.09090909090909091,1.0229867697056649e-32
0.10101010101010102,9.102188394495198e-33
0.11111111111111112,3.4243263582370644e-32
0.12121212121212122,1.2015591298127325e-31
0.13131313131313133,4.965920321840985e-31
0.14141414141414144,3.1625544688481376e-31
0.15151515151515152,1.083410808119835e-30
0.16161616161616163,2.5241439443917714e-30
0.17171717171717174,5.8366771168158506e-30
0.18181818181818182,1.6761747949593934e-29
0.19191919191919193,4.359469085509257e-29
0.20202020202020204,6.471680985555667e-29
0.21212121212121213,1.5745459330132043e-28
0.22222222222222224,3.123483099255174e-28
0.23232323232323235,9.79680203955585e-28
0.24242424242424243,1.1464522636793755e-27
0.25252525252525254,5.280894508939932e-27
0.26262626262626265,6.1746045381699035e-27
0.27272727272727276,1.8020183118779696e-26
0.2828282828282829,6.924223637009082e-26
0.29292929292929293,1.3062505161724689e-25
0.30303030303030304,3.0533808236144857e-25
0.31313131313131315,3.3082022857901893e-25
0.32323232323232326,1.1027968637258464e-24
0.33333333333333337,2.6623040056052154e-24
0.3434343434343435,3.1147609414310253e-24
0.3535353535353536,9.596970851262204e-24
0.36363636363636365,2.5190295685699963e-23
0.37373737373737376,6.234873474189129e-23
0.38383838383838387,1.2964670098849269e-22
0.393939393939394,3.069766697622733e-22
0.4040404040404041,7.536947203830653e-22
0.4141414141414142,8.71770245074001e-22
0.42424242424242425,3.456899795843866e-21
0.43434343434343436,8.171886112431942e-21
0.4444444444444445,1.6903174774082222e-20
0.4545454545454546,3.574083877333868e-20
0.4646464646464647,6.393092958538974e-20
0.4747474747474748,1.6578624417328848e-19
0.48484848484848486,5.167752537372446e-19
0.494949494949495,8.95946397641142e-19
0.5050505050505051,1.7127179403097232e-18
0.5151515151515152,3.4211123320410215e-18
0.5252525252525253,1.0220746501805885e-17
0.5353535353535354,1.889638652885849e-17
0.5454545454545455,4.451995893877562e-17
0.5555555555555556,1.059352279171665e-16
0.5656565656565657,2.372567620415363e-16
0.5757575757575758,6.845879657996052e-16
0.5858585858585859,9.0490867909253e-16
0.595959595959596,2.523410080878198e-15
0.6060606060606061,6.064579568779228e-15
0.6161616161616162,1.4327404825204596e-14
0.6262626262626263,2.4572019947791843e-14
0.6363636363636365,6.99059639043725e-14
0.6464646464646465,1.6535969909023476e-13
0.6565656565656566,3.3858390372122863e-13
0.6666666666666667,9.803491104531467e-13
0.6767676767676768,1.7188440241128788e-12
0.686868686868687,3.75882141954604e-12
0.696969696969697,8.194864541156814e-12
0.7070707070707072,1.9380616010982618e-11
0.7171717171717172,4.1077868043480186e-11
0.7272727272727273,9.607787404000755e-11
0.7373737373737375,2.4911943557463666e-10
0.7474747474747475,5.617205426305296e-10
0.7575757575757577,1.1867070712994626e-09
0.7676767676767677,2.7844057610874096e-09
0.7777777777777778,6.380253144451539e-09
0.787878787878788,1.366095297200518e-08
0.797979797979798,3.081241145388068e-08
0.8080808080808082,7.415187909434598e-08
0.8181818181818182,1.5275317557728177e-07
0.8282828282828284,3.7394140399813143e-07
0.8383838383838385,8.793565274984407e-07
0.8484848484848485,1.8070291591556474e-06
0.8585858585858587,4.456618558763521e-06
0.8686868686868687,9.914332423986652e-06
0.8787878787878789,2.1861529518626093e-05
0.888888888888889,5.085661376761381e-05
0.8989898989898991,0.00012186544692387487
0.9090909090909092,0.0002863189345961671
0.9191919191919192,0.0006507022724866322
0.9292929292929294,0.0016086362305366318
0.9393939393939394,0.0034135511049004255
0.9494949494949496,0.008328562416702396
0.9595959595959597,0.01893066024649322
0.9696969696969697,0.04468973053880786
0.9797979797979799,0.10441803054050436
0.98989898989899,0.2442189093167579
1.0,0.5732426008174933
