myopia,shortcutiness,probability,goal,grass_capacity,population
0.0,0.0,4.993546398582132e-23,porta-potty,200,100
0.0,0.010101010101010102,8.94353557967523e-23,porta-potty,200,100
0.0,0.020202020202020204,9.823640672619308e-23,porta-potty,200,100
0.0,0.030303030303030304,1.741190592946868e-23,porta-potty,200,100
0.0,0.04040404040404041,1.3690041314619278e-22,porta-potty,200,100
0.0,0.05050505050505051,2.4345093101439e-22,porta-potty,200,100
0.0,0.06060606060606061,1.0206649872551337e-22,porta-potty,200,100
0.0,0.07070707070707072,8.392071518313541e-23,porta-potty,200,100
0.0,0.08080808080808081,4.751690295147421e-23,porta-potty,200,100
0.0,0.09090909090909091,6.733313454567939e-24,porta-potty,200,100
0.0,0.10101010101010102,4.904230586242602e-23,porta-potty,200,100
0.0,0.11111111111111112,1.0895753832406082e-22,porta-potty,200,100
0.0,0.12121212121212122,3.3702303801766584e-23,porta-potty,200,100
0.0,0.13131313131313133,9.481558764993895e-23,porta-potty,200,100
0.0,0.14141414141414144,4.081331764364708e-22,porta-potty,200,100
0.0,0.15151515151515152,1.4270921237420627e-23,porta-potty,200,100
0.0,0.16161616161616163,1.243854378812089e-23,porta-potty,200,100
0.0,0.17171717171717174,5.045658373985608e-23,porta-potty,200,100
0.0,0.18181818181818182,2.985926265211126e-23,porta-potty,200,100
0.0,0.19191919191919193,4.028388004365571e-23,porta-potty,200,100
0.0,0.20202020202020204,9.004105564505123e-23,porta-potty,200,100
0.0,0.21212121212121213,3.845736059144174e-23,porta-potty,200,100
0.0,0.22222222222222224,1.7039918722399416e-23,porta-potty,200,100
0.0,0.23232323232323235,2.9269611809793813e-23,porta-potty,200,100
0.0,0.24242424242424243,1.8879026060577085e-23,porta-potty,200,100
0.0,0.25252525252525254,2.0747550212714242e-22,porta-potty,200,100
0.0,0.26262626262626265,8.37850809174775e-24,porta-potty,200,100
0.0,0.27272727272727276,2.435735193845951e-23,porta-potty,200,100
0.0,0.2828282828282829,1.7255557105549116e-23,porta-potty,200,100
0.0,0.29292929292929293,1.8760815689501936e-23,porta-potty,200,100
0.0,0.30303030303030304,1.6686212837355657e-22,porta-potty,200,100
0.0,0.31313131313131315,7.600547971303526e-23,porta-potty,200,100
0.0,0.32323232323232326,1.083171977718487e-22,porta-potty,200,100
0.0,0.33333333333333337,3.8424400163949706e-23,porta-potty,200,100
0.0,0.3434343434343435,7.494606544544583e-23,porta-potty,200,100
0.0,0.3535353535353536,5.1693083664921676e-23,porta-potty,200,100
0.0,0.36363636363636365,1.0259550307430416e-22,porta-potty,200,100
