myopia,averaged_posterior_probability
0.0,1.4459660908981608e-24
0.010101010101010102,2.090805926520874e-53
0.020202020202020204,1.1594323476797551e-46
0.030303030303030304,2.4353655786860882e-43
0.04040404040404041,2.863689352326302e-43
0.05050505050505051,2.6336405417730465e-39
0.06060606060606061,1.4880762193638756e-45
0.07070707070707072,3.857789168433966e-38
0.08080808080808081,1.0438950862819338e-37
0.09090909090909091,1.254470610183664e-43
0.10101010101010102,4.501358052707369e-33
0.11111111111111112,1.0138442834993204e-43
0.12121212121212122,6.479228979586751e-47
0.13131313131313133,5.389761626723196e-46
0.14141414141414144,7.176971193357014e-43
0.15151515151515152,9.727215767099218e-44
0.16161616161616163,1.1231125218196126e-37
0.17171717171717174,1.847576320750313e-29
0.18181818181818182,2.8465911114135085e-30
0.19191919191919193,3.2193136008376504e-30
0.20202020202020204,4.540229763060916e-40
0.21212121212121213,3.5801681392913393e-29
0.22222222222222224,3.0338795519704004e-32
0.23232323232323235,5.590491997719794e-32
0.24242424242424243,3.7631047281853426e-34
0.25252525252525254,6.53313917928588e-34
0.26262626262626265,5.584882032460032e-40
0.27272727272727276,3.06700341866651e-30
0.2828282828282829,1.1355417457644143e-34
0.29292929292929293,2.4856008918362158e-34
0.30303030303030304,7.284255274370894e-35
0.31313131313131315,1.0668944798441207e-25
0.32323232323232326,1.0386120769930748e-22
0.33333333333333337,1.0596429407198828e-30
0.3434343434343435,2.149360890807558e-27
0.3535353535353536,7.312124934224276e-27
0.36363636363636365,8.986941898085338e-27
0.37373737373737376,1.2917174206026955e-33
0.38383838383838387,1.3525482505663323e-25
0.393939393939394,1.3024528515909742e-27
0.4040404040404041,8.63160626179747e-25
0.4141414141414142,2.352692646406963e-22
0.42424242424242425,1.6134223653623257e-30
0.43434343434343436,5.287121302633555e-25
0.4444444444444445,1.5847795893587026e-29
0.4545454545454546,3.8606978731737055e-23
0.4646464646464647,3.377545453306154e-26
0.4747474747474748,2.1428348847087947e-26
0.48484848484848486,3.8512655297655153e-22
0.494949494949495,1.7989372311676965e-23
0.5050505050505051,2.0731971750972826e-22
0.5151515151515152,2.1371901460388174e-26
0.5252525252525253,5.9549603245076274e-24
0.5353535353535354,3.038357156115226e-21
0.5454545454545455,2.1387917482190422e-19
0.5555555555555556,3.5652194461603912e-19
0.5656565656565657,1.3053673632463024e-18
0.5757575757575758,6.201823951233036e-20
0.5858585858585859,8.484277466658472e-24
0.595959595959596,1.2413638765453771e-15
0.6060606060606061,5.825790413972236e-17
0.6161616161616162,2.4817771008255234e-21
0.6262626262626263,3.8794437153757727e-13
0.6363636363636365,2.540703479595037e-17
0.6464646464646465,6.05139939899589e-14
0.6565656565656566,1.875263975962799e-13
0.6666666666666667,1.6805917111462773e-14
0.6767676767676768,3.7607763146534256e-18
0.686868686868687,5.727813025430378e-15
0.696969696969697,4.2875086101523405e-14
0.7070707070707072,4.654805166523273e-13
0.7171717171717172,6.438399520443649e-15
0.7272727272727273,2.3395383837496324e-12
0.7373737373737375,8.083213834754184e-14
0.7474747474747475,2.247081150854765e-12
0.7575757575757577,5.508308550827504e-09
0.7676767676767677,1.8189928608152513e-12
0.7777777777777778,5.3487974797346495e-12
0.787878787878788,3.200892864905232e-11
0.797979797979798,3.983839641177702e-12
0.8080808080808082,9.91308227978098e-10
0.8181818181818182,1.608014366378141e-08
0.8282828282828284,9.437984454623847e-07
0.8383838383838385,5.74121907217388e-09
0.8484848484848485,1.8076200776806227e-08
0.8585858585858587,9.938896028404053e-08
0.8686868686868687,4.493624809518717e-08
0.8787878787878789,4.253867426592298e-07
0.888888888888889,7.926549113531436e-06
0.8989898989898991,9.802745689568032e-06
0.9090909090909092,3.300941028843211e-05
0.9191919191919192,0.00022155046100427072
0.9292929292929294,8.025940111335705e-05
0.9393939393939394,0.0006937264696714576
0.9494949494949496,0.003818430610968132
0.9595959595959597,0.004650458306354791
0.9696969696969697,0.012879646216954676
0.9797979797979799,0.06696192044334985
0.98989898989899,0.21504249759652094
1.0,0.6955992118323916
